transaction_id,date,customer_id,product,region,customer_tier,sales_rep,quantity,list_price,volume_discount,payment_terms,rep_discretionary,freight_waiver,invoice_price,variable_cost
TXN0101485,2024-05-05,CUST1036,Battery,Northeast,Bronze,Hall,121,48.1,0.0259,0.0108,0.0367,0.0153,43.83,21.4
TXN0101486,2024-02-15,CUST1063,Air Filter,Northeast,Standard,Evans,6,93.9,0.0062,0.008,0.1068,0.0296,79.76,38.94
TXN0101487,2024-07-19,CUST1033,Battery,Midwest,Bronze,Davis,209,81.34,0.0631,0.021,0.0208,0.0308,70.3,42.84
TXN0101488,2024-07-06,CUST1127,Oil Filter,Southwest,Standard,Ivanov,161,52.24,0.0126,0.0073,0.0889,0.0189,45.57,22.18
TXN0101489,2024-11-23,CUST1045,Air Filter,Midwest,Silver,Garcia,112,16.04,0.0817,0.0118,0.0365,0.0016,13.93,7.33
TXN0101490,2024-07-21,CUST1105,Air Filter,Southwest,Bronze,Davis,25,72.06,0.0284,0.0308,0.044,0.0363,62.01,33.83
TXN0101491,2024-05-11,CUST1074,Air Filter,Southwest,Silver,Evans,79,8.96,0.0957,0.0189,0.0419,0.0309,7.28,4.88
TXN0101492,2024-05-17,CUST1080,Wiper Blade,Northeast,Silver,Ivanov,231,23.06,0.0654,0.0002,0.0797,0.0035,19.63,11.65
TXN0101493,2024-02-06,CUST1097,Wiper Blade,Midwest,Gold,Ivanov,213,9.53,0.1144,0.035,0.0939,0.019,7.03,4.74
TXN0101494,2024-03-25,CUST1087,Battery,Midwest,Silver,Ivanov,10,94.67,0.0699,0.0083,0.0067,0.0059,86.07,46.76
TXN0101495,2024-07-07,CUST1116,Oil Filter,Southeast,Bronze,Davis,50,65.3,0.0518,0.0342,0.0559,0.001,55.97,26.27
TXN0101496,2024-01-26,CUST1080,Spark Plug,Southeast,Gold,Garcia,224,48.84,0.1267,0.0138,0.0741,0.0245,37.16,23.54
TXN0101497,2024-06-26,CUST1143,Battery,West,Standard,Foster,199,36.47,0.0301,0.0316,0.0922,0.0153,30.3,18.06
TXN0101498,2024-09-03,CUST1010,Wiper Blade,Northeast,Bronze,Davis,64,60.48,0.034,0.0255,0.0046,0.034,54.55,23.63
TXN0101499,2024-06-06,CUST1062,Wiper Blade,Southeast,Silver,Garcia,178,83.22,0.0992,0.0369,0.0205,0.0007,70.13,40.51
TXN0101500,2024-04-17,CUST1124,Battery,Southeast,Silver,Foster,190,69.53,0.076,0.0244,0.089,0.0149,55.33,34.62
TXN0101501,2024-11-04,CUST1064,Oil Filter,Midwest,Gold,Ivanov,239,10.65,0.1185,0.0344,0.0247,0.0331,8.41,5.74
TXN0101502,2024-03-08,CUST1143,Brake Pad,Southwest,Silver,Evans,50,17.64,0.0646,0.0006,0.116,0.0111,14.25,7.1
TXN0101503,2024-06-23,CUST1109,Spark Plug,West,Gold,Evans,117,32.31,0.0895,0.0157,0.0913,0.0082,25.7,14.86
TXN0101504,2024-05-19,CUST1090,Air Filter,West,Gold,Foster,9,30.16,0.0864,0.0342,0.0931,0.0276,22.88,12.56
TXN0101505,2024-01-17,CUST1035,Wiper Blade,West,Silver,Adams,230,29.76,0.0946,0.0216,0.0286,0.0252,24.7,12.23
TXN0101506,2024-07-07,CUST1148,Battery,West,Bronze,Chen,22,22.53,0.0619,0.0319,0.0859,0.0246,17.93,11.05
TXN0101507,2024-06-11,CUST1010,Brake Pad,Southeast,Gold,Garcia,249,38.56,0.089,0.0117,0.0396,0.0231,32.26,19.33
TXN0101508,2024-06-09,CUST1107,Battery,West,Gold,Hall,200,94.46,0.1257,0.016,0.0822,0.0112,72.25,38.93
TXN0101509,2024-04-21,CUST1095,Air Filter,Southwest,Standard,Hall,60,53.36,0.0358,0.0147,0.0445,0.0227,47.08,22.78
TXN0101510,2024-11-21,CUST1030,Oil Filter,Midwest,Standard,Davis,18,66.9,0.018,0.0053,0.086,0.0193,58.3,27.23
TXN0101511,2024-10-25,CUST1144,Brake Pad,Southwest,Gold,Davis,116,87.63,0.1196,0.0297,0.0579,0.011,68.51,43.71
TXN0101512,2024-04-04,CUST1010,Oil Filter,Northeast,Gold,Garcia,149,34.13,0.1023,0.0064,0.044,0.0148,28.41,17.67
TXN0101513,2024-03-03,CUST1099,Wiper Blade,West,Gold,Ivanov,160,41.75,0.1196,0.0021,0.0656,0.0004,33.91,16.15
TXN0101514,2024-05-19,CUST1089,Wiper Blade,Midwest,Silver,Chen,189,10.39,0.0577,0.0303,0.0778,0.0034,8.63,5.08
TXN0101515,2024-02-26,CUST1028,Air Filter,Northeast,Bronze,Hall,80,66.3,0.0355,0.0065,0.0435,0.0004,60.6,26.05
TXN0101516,2024-10-16,CUST1006,Brake Pad,Southwest,Standard,Evans,118,14.94,0.0307,0.0248,0.0829,0.0227,12.53,6.82
TXN0101517,2024-05-11,CUST1130,Oil Filter,Southeast,Bronze,Hall,202,8.16,0.0637,0.0259,0.0808,0.0091,6.7,3.99
TXN0101518,2024-04-25,CUST1006,Oil Filter,Midwest,Bronze,Ivanov,43,8.62,0.0501,0.0322,0.0847,0.0391,6.84,4.48
TXN0101519,2024-08-06,CUST1007,Spark Plug,Midwest,Silver,Chen,37,93.64,0.0807,0.0225,0.0096,0.0021,82.88,46.48
TXN0101520,2024-12-09,CUST1030,Wiper Blade,Midwest,Gold,Davis,118,23.51,0.1012,0.0121,0.0952,0.0148,18.26,10.42
TXN0101521,2024-09-02,CUST1097,Air Filter,Southeast,Standard,Hall,23,30.68,0.0195,0.0166,0.0025,0.0148,29.04,16.65
TXN0101522,2024-03-07,CUST1138,Oil Filter,West,Silver,Evans,19,37.37,0.0788,0.0273,0.0518,0.0164,30.86,15.03
TXN0101523,2024-05-23,CUST1032,Spark Plug,West,Bronze,Evans,100,77.41,0.0302,0.0363,0.0515,0.0041,67.96,34.16
TXN0101524,2024-04-21,CUST1071,Brake Pad,West,Bronze,Adams,199,10.51,0.0352,0.0266,0.0766,0.0072,8.98,5.74
TXN0101525,2024-01-05,CUST1130,Wiper Blade,Northeast,Bronze,Evans,3,79.09,0.0666,0.0334,0.127,0.0336,58.48,36.81
TXN0101526,2024-02-19,CUST1019,Battery,West,Silver,Adams,128,21.05,0.0581,0.0275,0.0537,0.0302,17.48,10.8
TXN0101527,2024-04-26,CUST1033,Brake Pad,Northeast,Bronze,Garcia,130,25.71,0.0527,0.0199,0.0525,0.0302,21.72,12.85
TXN0101528,2024-01-22,CUST1135,Oil Filter,Southeast,Bronze,Foster,109,93.74,0.0674,0.021,0.085,0.0078,76.75,48.33
TXN0101529,2024-01-27,CUST1063,Air Filter,Southwest,Silver,Foster,163,8.99,0.0905,0.0375,0.1076,0.0362,6.55,4.58
TXN0101530,2024-01-19,CUST1110,Battery,West,Gold,Chen,217,59.17,0.0845,0.019,0.0709,0.0347,46.8,23.19
TXN0101531,2024-06-02,CUST1036,Battery,Southwest,Gold,Foster,116,33.86,0.1204,0.03,0.1298,0.0262,23.49,13.07
TXN0101532,2024-06-03,CUST1110,Spark Plug,Southwest,Gold,Adams,133,40.58,0.1154,0.0278,0.0436,0.0042,32.83,19.65
TXN0101533,2024-06-21,CUST1039,Air Filter,Midwest,Standard,Evans,168,50.24,0.002,0.0142,0.0809,0.0257,44.07,24.62
TXN0101534,2024-04-25,CUST1050,Wiper Blade,Northeast,Standard,Adams,147,47.76,0.0174,0.0095,0.0013,0.0298,44.99,26.1
TXN0101535,2024-08-10,CUST1029,Oil Filter,Southeast,Silver,Davis,108,8.99,0.0959,0.0231,0.006,0.0051,7.82,4.07
TXN0101536,2024-07-25,CUST1107,Oil Filter,Midwest,Silver,Davis,141,24.88,0.093,0.0119,0.0323,0.0186,21,11.94
TXN0101537,2024-07-03,CUST1145,Oil Filter,Southeast,Standard,Davis,152,80.08,0.0072,0.0151,0.0734,0.0106,71.57,41.37
TXN0101538,2024-10-26,CUST1088,Wiper Blade,Southeast,Gold,Chen,89,66.04,0.1271,0.0264,0.0363,0.0022,53.36,30.86
TXN0101539,2024-09-01,CUST1033,Spark Plug,West,Gold,Evans,51,62.1,0.1142,0.0132,0.0567,0.0017,50.56,30.06
TXN0101540,2024-02-22,CUST1023,Battery,Southeast,Silver,Evans,219,78.08,0.078,0.0207,0.0958,0.0069,62.35,38.82
TXN0101541,2024-12-20,CUST1029,Wiper Blade,Southwest,Standard,Ivanov,145,36.93,0.0247,0.0378,0.0076,0.0326,33.14,16.39
TXN0101542,2024-10-06,CUST1132,Wiper Blade,Southeast,Silver,Adams,76,54.15,0.0569,0.0153,0.0716,0.0245,45.04,22.36
TXN0101543,2024-07-05,CUST1060,Air Filter,Midwest,Gold,Evans,65,80.05,0.1025,0.0012,0.0897,0.0359,61.69,41.57
TXN0101544,2024-09-11,CUST1044,Air Filter,West,Silver,Evans,69,62.17,0.084,0.0026,0.0436,0.0036,53.85,30.59
TXN0101545,2024-03-11,CUST1044,Spark Plug,West,Silver,Evans,99,75.37,0.0882,0.0134,0.0937,0.0135,59.63,30.72
TXN0101546,2024-07-05,CUST1086,Brake Pad,Southeast,Standard,Ivanov,237,39.85,0.0351,0.0092,0.0915,0.0327,33.14,18.71
TXN0101547,2024-07-10,CUST1139,Wiper Blade,Southeast,Bronze,Davis,89,39.99,0.0323,0.0234,0.0422,0.028,34.96,21.56
TXN0101548,2024-12-17,CUST1123,Wiper Blade,Northeast,Bronze,Garcia,87,44.9,0.0231,0.0237,0.0908,0.0127,38.15,19.99
TXN0101549,2024-07-19,CUST1148,Oil Filter,Midwest,Gold,Evans,149,84.39,0.1295,0.006,0.0877,0.0387,62.29,39.3
TXN0101550,2024-08-02,CUST1120,Air Filter,West,Standard,Chen,177,32.44,0.0185,0.035,0.0195,0.0391,28.8,14.26
TXN0101551,2024-11-02,CUST1068,Oil Filter,Southwest,Standard,Garcia,31,73.94,0.0489,0.0165,0.0949,0.0029,61.87,39.64
TXN0101552,2024-02-08,CUST1109,Oil Filter,Midwest,Bronze,Ivanov,220,43.64,0.0544,0.0277,0.0793,0.0079,36.25,16.6
TXN0101553,2024-05-21,CUST1026,Brake Pad,Midwest,Bronze,Adams,237,91.51,0.0219,0.0078,0.0723,0.0073,81.51,47.11
TXN0101554,2024-08-01,CUST1143,Brake Pad,Northeast,Standard,Chen,217,19.49,0.0362,0.0361,0.0703,0.0218,16.29,9.99
TXN0101555,2024-03-03,CUST1083,Air Filter,West,Gold,Evans,131,8.58,0.0801,0.0089,0.1234,0.0234,6.56,4.25
TXN0101556,2024-04-25,CUST1085,Spark Plug,Southeast,Gold,Davis,69,41.22,0.0924,0.0328,0.0899,0.0207,31.5,19.31
TXN0101557,2024-02-01,CUST1076,Spark Plug,Northeast,Standard,Adams,206,15.43,0.0494,0.0201,0.0617,0.0377,12.82,6.05
TXN0101558,2024-02-16,CUST1095,Spark Plug,Midwest,Bronze,Garcia,148,86.78,0.0338,0.0251,0.0898,0.0048,73.46,43.11
TXN0101559,2024-06-04,CUST1033,Spark Plug,Northeast,Standard,Davis,166,51.3,0.0313,0.0303,0.0484,0.0114,45.07,26.31
TXN0101560,2024-06-25,CUST1094,Battery,Southwest,Gold,Hall,205,63.31,0.1058,0.0228,0.0693,0.0155,49.8,30.69
TXN0101561,2024-11-20,CUST1093,Spark Plug,Midwest,Bronze,Davis,102,36.28,0.065,0.0318,0.0588,0.005,30.45,19.18
TXN0101562,2024-01-08,CUST1129,Air Filter,West,Bronze,Evans,186,20.2,0.0227,0.0388,0.1226,0.0389,15.7,10.14
TXN0101563,2024-05-08,CUST1136,Oil Filter,West,Silver,Foster,152,18.53,0.0519,0.0244,0.0937,0.0254,14.91,9.52
TXN0101564,2024-04-22,CUST1122,Wiper Blade,Midwest,Gold,Chen,170,51.12,0.0875,0.0195,0.0277,0.0349,42.45,25.26
TXN0101565,2024-04-20,CUST1030,Spark Plug,Southeast,Gold,Ivanov,249,53.05,0.1003,0.0383,0.0732,0.0376,39.82,21.42
TXN0101566,2024-05-23,CUST1109,Wiper Blade,Southwest,Standard,Foster,181,91.04,0.0133,0.0346,0.0559,0.0178,79.97,48.7
TXN0101567,2024-09-27,CUST1005,Spark Plug,Southeast,Gold,Garcia,55,10.64,0.0816,0.0008,0.0399,0.0153,9.18,4.42
TXN0101568,2024-03-06,CUST1040,Brake Pad,West,Bronze,Chen,109,11.54,0.0396,0.0011,0.0581,0.0149,10.23,5.65
TXN0101569,2024-04-25,CUST1013,Spark Plug,Northeast,Standard,Hall,222,43.8,0.0151,0.0056,0.0898,0.0216,38.01,19.97
TXN0101570,2024-12-14,CUST1138,Oil Filter,Northeast,Standard,Evans,162,50.23,0.0338,0.0328,0.1247,0.0059,40.32,23.11
TXN0101571,2024-05-12,CUST1060,Brake Pad,West,Gold,Chen,211,15.22,0.0873,0.009,0.0525,0.0355,12.41,6.97
TXN0101572,2024-07-24,CUST1115,Oil Filter,Midwest,Silver,Garcia,192,27.15,0.0543,0.0101,0.0066,0.0223,24.62,13.28
TXN0101573,2024-04-18,CUST1133,Battery,Midwest,Bronze,Adams,28,86.4,0.0692,0.0101,0.0061,0.0208,77.22,35.5
TXN0101574,2024-04-26,CUST1067,Battery,Northeast,Silver,Ivanov,35,60.94,0.0646,0.0109,0.0718,0.0306,50.1,25.17
TXN0101575,2024-10-22,CUST1063,Brake Pad,Southwest,Standard,Ivanov,91,55.77,0.0057,0.0275,0.0607,0.0362,48.51,21.22
TXN0101576,2024-01-24,CUST1141,Wiper Blade,Northeast,Silver,Ivanov,76,87.48,0.0722,0.0189,0.0757,0.0087,72.13,41.91
TXN0101577,2024-01-03,CUST1127,Oil Filter,West,Standard,Davis,68,90.41,0.0471,0.0206,0.04,0.0075,79.99,41.07
TXN0101578,2024-05-08,CUST1068,Wiper Blade,Midwest,Gold,Chen,62,86.79,0.1008,0.0109,0.0746,0.0074,69.98,37.4
TXN0101579,2024-12-01,CUST1062,Brake Pad,Southeast,Bronze,Foster,60,54.01,0.058,0.0169,0.1009,0.0392,42.4,23.61
TXN0101580,2024-05-04,CUST1113,Battery,Northeast,Bronze,Hall,213,82.3,0.0234,0.0391,0.0295,0.0087,74.01,37.46
TXN0101581,2024-11-21,CUST1019,Wiper Blade,Northeast,Silver,Ivanov,76,46.49,0.0725,0.0097,0.021,0.0091,41.27,18.22
TXN0101582,2024-01-16,CUST1025,Air Filter,West,Standard,Ivanov,39,14.5,0.0224,0.0165,0.0675,0.0366,12.43,5.89
TXN0101583,2024-06-27,CUST1071,Spark Plug,West,Gold,Chen,91,12.83,0.091,0.0093,0.0308,0.0355,10.69,6.01
TXN0101584,2024-11-04,CUST1142,Wiper Blade,Southwest,Bronze,Garcia,233,79.73,0.0479,0.0008,0.0026,0.0033,75.38,37.2
TXN0101585,2024-06-02,CUST1112,Air Filter,Midwest,Gold,Evans,247,47.94,0.0899,0.0078,0.0928,0.0162,38.03,23.66
TXN0101586,2024-06-07,CUST1128,Air Filter,Southeast,Gold,Hall,143,14.39,0.1168,0.0118,0.0785,0.0104,11.26,7.18
TXN0101587,2024-05-14,CUST1026,Wiper Blade,Midwest,Bronze,Davis,185,45.43,0.0284,0.0219,0.0712,0.036,38.27,20.04
TXN0101588,2024-08-25,CUST1071,Air Filter,Midwest,Standard,Garcia,68,94.76,0.0217,0.0139,0.0376,0.0038,87.46,50.55
TXN0101589,2024-04-16,CUST1009,Brake Pad,Southeast,Standard,Garcia,228,42.48,0.0392,0.0122,0.099,0.0309,34.78,17.41
TXN0101590,2024-04-27,CUST1106,Wiper Blade,Northeast,Standard,Chen,10,44.91,0.0259,0.0046,0.0759,0.0014,40.07,23.21
TXN0101591,2024-12-19,CUST1098,Brake Pad,Northeast,Silver,Chen,77,44.34,0.0886,0.0159,0.0762,0.0098,35.89,21.6
TXN0101592,2024-11-02,CUST1108,Oil Filter,Midwest,Silver,Foster,117,37.41,0.0876,0.0047,0.0419,0.0057,32.18,18.45
TXN0101593,2024-04-06,CUST1052,Oil Filter,Southwest,Gold,Evans,55,63.83,0.0808,0.0004,0.0843,0.0135,52.4,34.04
TXN0101594,2024-11-27,CUST1030,Battery,Northeast,Gold,Ivanov,10,24.52,0.0841,0.0264,0.0485,0.0039,20.53,11.28
TXN0101595,2024-07-01,CUST1061,Air Filter,Southwest,Bronze,Chen,199,28.46,0.0259,0.0005,0.0702,0.0218,25.09,15.25
TXN0101596,2024-03-20,CUST1007,Oil Filter,Midwest,Bronze,Davis,151,15.3,0.0663,0.0191,0.0129,0.0378,13.22,6.15
TXN0101597,2024-09-13,CUST1049,Oil Filter,Northeast,Standard,Adams,245,37.29,0.0238,0.0183,0.0382,0.0187,33.6,14.79
TXN0101598,2024-05-12,CUST1002,Spark Plug,Northeast,Gold,Garcia,192,84.44,0.0832,0.0133,0.0745,0.0187,68.42,42.28
TXN0101599,2024-09-14,CUST1137,Battery,West,Standard,Adams,144,67.22,0.0111,0.0229,0.0784,0.016,58.59,27.28
TXN0101600,2024-09-23,CUST1102,Brake Pad,Southeast,Bronze,Foster,3,23.91,0.0266,0.0273,0.0407,0.0115,21.37,10.94
TXN0101601,2024-03-25,CUST1096,Spark Plug,Southwest,Standard,Hall,177,53.55,0.0255,0.0099,0.0711,0.0241,46.56,27.91
TXN0101602,2024-11-23,CUST1105,Spark Plug,Midwest,Bronze,Adams,57,33.81,0.0441,0.0273,0.0996,0.0107,27.67,17.95
TXN0101603,2024-05-24,CUST1051,Wiper Blade,Midwest,Silver,Garcia,190,54.86,0.0897,0.0196,0.0246,0.028,45.98,28.64
TXN0101604,2024-07-21,CUST1050,Spark Plug,Southwest,Gold,Chen,67,63.58,0.1081,0.0144,0.0181,0.0201,53.36,34.63
TXN0101605,2024-04-23,CUST1139,Brake Pad,Southwest,Silver,Chen,58,86.09,0.0528,0.0351,0.0745,0.0024,71.9,34.5
TXN0101606,2024-01-18,CUST1077,Battery,Midwest,Gold,Ivanov,238,59.04,0.1245,0.0176,0.0829,0.0235,44.37,27.56
TXN0101607,2024-06-06,CUST1071,Wiper Blade,Southeast,Silver,Ivanov,242,31.35,0.0648,0.0085,0.0779,0.0332,25.57,12.67
TXN0101608,2024-10-16,CUST1013,Oil Filter,Midwest,Gold,Hall,20,91.02,0.1192,0.0134,0.0082,0.0353,74.99,34.98
TXN0101609,2024-08-08,CUST1066,Wiper Blade,West,Bronze,Foster,104,48.72,0.0553,0.0132,0.113,0.0219,38.81,22.31
TXN0101610,2024-12-10,CUST1076,Brake Pad,Southwest,Gold,Garcia,116,64.81,0.0809,0.0274,0.0638,0.0031,53.46,28.48
TXN0101611,2024-02-10,CUST1102,Wiper Blade,Midwest,Silver,Ivanov,28,13.31,0.0747,0.0226,0.0051,0.0185,11.7,6.09
TXN0101612,2024-01-22,CUST1111,Battery,West,Silver,Hall,12,67.54,0.0727,0.0174,0.0968,0.0251,53.22,26.25
TXN0101613,2024-07-20,CUST1126,Brake Pad,West,Gold,Hall,185,13.51,0.0956,0.0245,0.0788,0.0097,10.69,7.02
TXN0101614,2024-01-24,CUST1112,Air Filter,West,Bronze,Evans,237,53.77,0.021,0.0367,0.0663,0.0371,45.11,20.62
TXN0101615,2024-01-26,CUST1098,Spark Plug,Southwest,Gold,Davis,26,11.9,0.1135,0.0098,0.0875,0.0102,9.27,6.3
TXN0101616,2024-01-23,CUST1039,Oil Filter,Midwest,Bronze,Ivanov,111,47.06,0.0354,0.0204,0.033,0.0384,41.07,24.04
TXN0101617,2024-06-14,CUST1038,Battery,West,Standard,Davis,95,82.53,0.0178,0.0295,0.0841,0.0172,70.27,43.45
TXN0101618,2024-05-19,CUST1051,Wiper Blade,Midwest,Gold,Hall,2,8.75,0.1189,0.0148,0.0656,0.0324,6.72,4.23
TXN0101619,2024-12-12,CUST1057,Wiper Blade,Northeast,Standard,Hall,167,66.95,0.0144,0.0148,0.0924,0.0259,57.07,31.78
TXN0101620,2024-03-07,CUST1128,Spark Plug,Midwest,Standard,Ivanov,100,48.68,0.0308,0.0304,0.0711,0.0088,41.81,25.07
TXN0101621,2024-03-03,CUST1067,Wiper Blade,Southeast,Bronze,Foster,52,72.44,0.0379,0.0014,0.1188,0.0164,59.8,38.78
TXN0101622,2024-12-05,CUST1116,Air Filter,Southwest,Standard,Adams,109,61.94,0.0328,0.031,0.0575,0.006,54.06,33.43
TXN0101623,2024-11-27,CUST1033,Air Filter,Southwest,Gold,Ivanov,69,22.64,0.1217,0.0311,0.0108,0.032,18.21,9.8
TXN0101624,2024-02-05,CUST1042,Spark Plug,West,Gold,Evans,236,92.29,0.1101,0.0015,0.0523,0.0327,74.15,45.43
TXN0101625,2024-08-18,CUST1114,Spark Plug,Midwest,Bronze,Evans,211,75.11,0.0689,0.0168,0.0454,0.0383,62.39,29.97
TXN0101626,2024-02-18,CUST1016,Wiper Blade,Southeast,Standard,Garcia,41,17.22,0.0334,0.0109,0.0227,0.0121,15.86,8.57
TXN0101627,2024-04-05,CUST1115,Wiper Blade,Northeast,Bronze,Chen,203,66.98,0.0644,0.0158,0.0066,0.0326,58.98,35.86
TXN0101628,2024-12-11,CUST1086,Battery,Midwest,Gold,Davis,27,63.03,0.1237,0.011,0.0408,0.0231,50.51,31.22
TXN0101629,2024-02-18,CUST1142,Battery,Midwest,Silver,Ivanov,190,89.28,0.0649,0.0324,0.0751,0.0349,70.77,38.59
TXN0101630,2024-09-26,CUST1146,Oil Filter,Midwest,Silver,Chen,9,23.53,0.0689,0.014,0.0265,0.0365,20.1,12.05
TXN0101631,2024-08-11,CUST1102,Brake Pad,Southwest,Bronze,Foster,159,59.5,0.0581,0.0229,0.1157,0.035,45.71,32.65
TXN0101632,2024-12-24,CUST1034,Spark Plug,Southeast,Bronze,Evans,165,62.21,0.0461,0.0138,0.0584,0.0396,52.39,25.96
TXN0101633,2024-01-17,CUST1064,Spark Plug,Northeast,Standard,Foster,232,25.69,0.0321,0.0266,0.0437,0.0341,22.18,12.79
TXN0101634,2024-04-08,CUST1128,Wiper Blade,Northeast,Silver,Davis,99,21.23,0.072,0.0238,0.093,0.0345,16.49,9.76
TXN0101635,2024-02-13,CUST1008,Oil Filter,Southwest,Bronze,Davis,65,56.95,0.0239,0.0226,0.0661,0.0233,49.21,23.72
TXN0101636,2024-02-23,CUST1018,Wiper Blade,Southeast,Standard,Chen,160,88.21,0.0146,0.0094,0.0258,0.039,80.38,35.83
TXN0101637,2024-04-09,CUST1098,Spark Plug,Southwest,Silver,Hall,189,11.39,0.076,0.0342,0.0391,0.0316,9.33,5.48
TXN0101638,2024-01-24,CUST1000,Wiper Blade,Northeast,Gold,Chen,163,34.95,0.0971,0.0172,0.0369,0.0341,28.47,17.06
TXN0101639,2024-07-16,CUST1137,Battery,Southwest,Silver,Evans,22,88.7,0.0752,0.0076,0.1334,0.0218,67.59,40.67
TXN0101640,2024-02-20,CUST1031,Brake Pad,West,Bronze,Hall,210,26.48,0.0676,0.0012,0.0326,0.0293,23.02,12.91
TXN0101641,2024-05-09,CUST1110,Spark Plug,Southwest,Silver,Foster,130,16.02,0.0845,0.0121,0.1223,0.0049,12.43,7.82
TXN0101642,2024-07-18,CUST1125,Air Filter,West,Silver,Garcia,6,55.11,0.0651,0.0224,0.0755,0.0016,46.04,25.96
TXN0101643,2024-08-16,CUST1017,Spark Plug,West,Standard,Hall,164,50.54,0.025,0.0386,0.0186,0.0078,45.99,26.88
TXN0101644,2024-03-10,CUST1149,Oil Filter,Southeast,Silver,Hall,54,56.48,0.0786,0.0194,0.0863,0.0148,45.23,23.01
TXN0101645,2024-06-10,CUST1118,Spark Plug,Midwest,Silver,Davis,233,84.81,0.07,0.0061,0.0175,0.0163,75.49,38.77
TXN0101646,2024-12-08,CUST1120,Oil Filter,Northeast,Silver,Foster,106,11.88,0.0625,0.0277,0.0745,0.0354,9.5,6.33
TXN0101647,2024-05-10,CUST1131,Wiper Blade,Southeast,Bronze,Evans,18,25.36,0.0372,0.0188,0.1277,0.0367,19.77,12.47
TXN0101648,2024-03-17,CUST1123,Oil Filter,Midwest,Gold,Davis,41,86.61,0.11,0.0336,0.0796,0.0292,64.75,43.05
TXN0101649,2024-04-08,CUST1096,Battery,West,Bronze,Davis,209,90.21,0.0596,0.0098,0.0263,0.028,79.05,41.01
TXN0101650,2024-05-15,CUST1087,Brake Pad,Midwest,Silver,Davis,244,67.52,0.0932,0.0132,0.0363,0.0122,57.06,31.78
TXN0101651,2024-07-26,CUST1000,Wiper Blade,Southwest,Gold,Ivanov,114,61.66,0.0931,0.0071,0.0087,0.0105,54.3,24.62
TXN0101652,2024-10-15,CUST1030,Wiper Blade,Southeast,Gold,Foster,82,58.24,0.1084,0.015,0.0956,0.0266,43.94,24.79
TXN0101653,2024-11-19,CUST1038,Wiper Blade,Southwest,Standard,Davis,46,32.91,0.0199,0.0373,0.0087,0.0197,30.09,12.95
TXN0101654,2024-11-05,CUST1019,Oil Filter,Midwest,Bronze,Garcia,201,54.52,0.0541,0.0043,0.0501,0.0172,47.67,25.41
TXN0101655,2024-08-22,CUST1070,Battery,Southwest,Gold,Ivanov,158,41.78,0.1106,0.0269,0.053,0.0292,32.6,16.98
TXN0101656,2024-10-19,CUST1059,Spark Plug,Midwest,Standard,Chen,10,59.99,0.0316,0.0007,0.0276,0.0388,54.07,30.21
TXN0101657,2024-08-08,CUST1089,Battery,Northeast,Bronze,Chen,81,56.69,0.0311,0.034,0.0198,0.02,50.74,26.75
TXN0101658,2024-02-04,CUST1142,Air Filter,Northeast,Silver,Hall,124,78.47,0.0753,0.0058,0.0945,0.0249,62.74,36.2
TXN0101659,2024-12-13,CUST1034,Spark Plug,Northeast,Gold,Davis,183,75.27,0.1015,0.0334,0.0064,0.0121,63.72,37.98
TXN0101660,2024-07-25,CUST1071,Wiper Blade,Southwest,Silver,Garcia,146,8.89,0.0939,0.0325,0.0304,0.015,7.36,3.56
TXN0101661,2024-12-19,CUST1052,Brake Pad,Northeast,Gold,Hall,78,14.13,0.1145,0.0335,0.0398,0.0292,11.06,6.3
TXN0101662,2024-01-01,CUST1149,Air Filter,Midwest,Bronze,Adams,63,12.33,0.0262,0.001,0.0482,0.0252,11.09,5.17
TXN0101663,2024-07-17,CUST1045,Air Filter,Southeast,Silver,Garcia,221,84.38,0.0827,0.0192,0.0173,0.0071,73.72,45.25
TXN0101664,2024-10-13,CUST1074,Battery,Southeast,Bronze,Garcia,53,56.06,0.0228,0.0395,0.0875,0.0314,45.9,27.06
TXN0101665,2024-12-20,CUST1086,Wiper Blade,Midwest,Gold,Ivanov,130,64.71,0.0987,0.0013,0.0962,0.0018,51.9,35.15
TXN0101666,2024-03-06,CUST1009,Wiper Blade,Midwest,Standard,Hall,148,17.59,0.0444,0.0186,0.0894,0.0061,14.8,6.9
TXN0101667,2024-09-26,CUST1113,Brake Pad,Southeast,Silver,Garcia,217,19.65,0.0938,0.0154,0.0845,0.0028,15.79,7.93
TXN0101668,2024-06-06,CUST1147,Wiper Blade,Southeast,Standard,Hall,57,79.63,0.0399,0.0121,0.0995,0.0135,66.49,31.37
TXN0101669,2024-12-27,CUST1099,Wiper Blade,Northeast,Bronze,Ivanov,182,74.93,0.0305,0.0395,0.0675,0.0152,63.49,35.83
TXN0101670,2024-04-18,CUST1148,Battery,Southeast,Standard,Garcia,83,42.38,0.0343,0.0087,0.0453,0.0009,38.6,23.09
TXN0101671,2024-08-08,CUST1095,Air Filter,West,Gold,Hall,40,51.28,0.0888,0.0164,0.0477,0.032,41.8,23.85
TXN0101672,2024-04-04,CUST1120,Air Filter,West,Gold,Ivanov,47,59.69,0.1224,0.007,0.0925,0.0298,44.67,23.83
TXN0101673,2024-10-20,CUST1039,Spark Plug,Southwest,Bronze,Foster,45,68.32,0.024,0.033,0.0735,0.0248,57.71,28.68
